hotel_id,hotel_name,country,city,star_rating,hotel_type,chain_affiliation,rooms,employees,year_opened,last_renovation,occupancy_rate,adr,revpar,annual_revenue,profit_margin,customer_satisfaction,online_rating,n_reviews,country_std,star_clean,revenue_missing,revenue_was_missing,margin_was_missing,is_large_hotel,is_small_hotel,log_rooms,log_employees,log_annual_revenue,hotel_age,years_since_renovation,revenue_per_room,employees_per_room,size_category
HTL_0370,Hotel_Paris_370,France,Paris,3,Independent,,119,90.0,1965.0,2008.0,0.532,165.14,87.84,3815.4,0.045,6.3,3.2,542,France,3,False,0,0,0,0,4.77912349311153,4.499809670330265,8.246800787501417,59.0,16.0,32.06218487394958,0.7563025210084033,Large
HTL_0269,Hotel_Rome_269,italy,Rome,3,Resort,,169,148.0,1977.0,2018.0,0.948,178.21,168.9,10418.6,0.179,7.6,4.2,846,Italy,3,False,0,0,0,0,5.1298987149230735,4.997212273764115,9.251347949274889,47.0,6.0,61.648520710059174,0.8757396449704142,Large
HTL_0584,Hotel_Valencia_584,España,Valencia,two,Chain - National,Radisson,78,53.0,1906.0,,0.661,126.27,83.43,2375.2,0.098,6.1,2.7,287,Spain,2,False,0,0,0,0,4.356708826689592,3.970291913552122,7.77283692344955,118.0,,30.45128205128205,0.6794871794871795,Large
HTL_0308,Hotel_Nice_308,France,Nice,2,Chain - International,Marriott,100,56.0,2020.0,,0.875,134.79,117.89,4302.8,-0.055,6.3,2.8,779,France,2,False,0,0,0,0,4.605170185988092,4.02535169073515,8.36702125255785,4.0,,43.028,0.56,Large
HTL_0311,Hotel_Bordeaux_311,france,Bordeaux,4,Business,,135,152.0,1998.0,2012.0,0.757,230.02,174.14,8580.8,0.17,9.7,4.6,391,France,4,False,0,0,0,0,4.90527477843843,5.0238805208462765,9.05728242822866,26.0,12.0,63.56148148148148,1.125925925925926,Large
HTL_0466,Hotel_Madeira_466,PT,Madeira,3,Budget,,130,91.0,1962.0,2011.0,0.774,145.76,112.77,5351.1,0.15,5.7,3.2,294,Portugal,3,False,0,0,0,0,4.867534450455582,4.51085950651685,8.585057426232368,62.0,13.0,41.16230769230769,0.7,Large
HTL_0047,Hotel_Nice_47,FRANCE,Nice,3,Business,,76,78.0,2010.0,,0.781,131.85,102.95,2855.8,0.009,8.3,3.8,148,France,3,False,0,0,0,0,4.330733340286331,4.356708826689592,7.957107292996195,14.0,,37.57631578947369,1.0263157894736843,Large
HTL_0350,Hotel_Bilbao_350,Spain,Bilbao,3,Independent,,115,107.0,2016.0,,0.734,146.58,107.52,4513.2,0.039,6.9,2.8,711,Spain,3,False,0,0,0,0,4.74493212836325,4.672828834461906,8.41476171526429,8.0,,39.245217391304344,0.9304347826086956,Large
HTL_0372,Hotel_Lyon_372,France,Lyon,4,Chain - National,Hilton,128,149.0,1962.0,2015.0,0.912,171.04,155.96,7286.7,0.209,9.2,4.0,633,France,4,False,0,0,0,0,4.852030263919617,5.003946305945459,8.893806047617373,62.0,9.0,56.92734375,1.1640625,Large
HTL_0262,Hotel_Amsterdam_262,Holland,Amsterdam,3,Chain - National,Best Western,85,74.0,1884.0,2006.0,0.626,203.47,127.47,3954.8,0.107,8.7,4.3,280,Netherlands,3,False,0,0,0,0,4.442651256490317,4.30406509320417,8.282685310022979,140.0,18.0,46.527058823529416,0.8705882352941177,Large
HTL_0196,Hotel_The Hague_196,NETHERLANDS,The Hague,3,Independent,,129,109.0,1934.0,2016.0,0.795,167.99,133.48,6285.0,0.209,7.7,3.6,453,Netherlands,3,False,0,0,0,0,4.859812404361672,4.6913478822291435,8.745921121024347,90.0,8.0,48.72093023255814,0.8449612403100775,Large
HTL_0692,Hotel_Frankfurt_692,Germany,Frankfurt,5,Chain - International,AccorHotels,81,97.0,2004.0,2011.0,0.759,241.39,183.31,5419.7,0.13,,3.5,542,Germany,5,False,0,0,0,0,4.394449154672439,4.574710978503383,8.597795742348287,20.0,13.0,66.90987654320988,1.1975308641975309,Large
HTL_0108,Hotel_Munich_108,GERMANY,Munich,2,Boutique,,61,44.0,2009.0,2020.0,0.63,136.88,86.3,1921.5,0.096,8.1,3.6,282,Germany,2,False,0,0,0,0,4.110873864173311,3.784189633918261,7.5608614100048985,15.0,4.0,31.5,0.7213114754098361,Medium
HTL_0060,Hotel_Lisbon_60,PT,Lisbon,5*,Independent,,188,274.0,1967.0,2010.0,0.899,176.71,158.93,10905.6,0.206,9.2,4.6,1339,Portugal,5,False,0,0,0,0,5.236441962829949,5.6131281063880705,9.297031697754887,57.0,14.0,58.00851063829787,1.4574468085106382,Large
HTL_0616,Hotel_Amsterdam_616,Holland,Amsterdam,3*,Boutique,IHG,60,58.0,1985.0,2008.0,0.674,180.51,121.72,2665.7,0.128,7.1,3.3,241,Netherlands,3,False,0,0,0,0,4.0943445622221,4.060443010546419,7.888221966274855,39.0,16.0,44.42833333333333,0.9666666666666667,Medium
HTL_0454,Hotel_Thessaloniki_454,GREECE,Thessaloniki,2,Business,,96,65.0,1970.0,2000.0,0.775,85.18,65.98,2312.1,0.042,6.5,3.4,564,Greece,2,False,0,0,0,0,4.564348191467836,4.174387269895637,7.745911481452057,54.0,24.0,24.084374999999998,0.6770833333333334,Large
HTL_0101,Hotel_Naples_101,ITALY,Naples,5,Business,,164,205.0,1979.0,2021.0,0.91,317.5,289.03,17301.6,0.159,10.0,4.8,989,Italy,5,False,0,0,0,0,5.099866427824199,5.3230099791384085,9.758554261758478,45.0,3.0,105.49756097560974,1.25,Large
HTL_0728,Hotel_Venice_728,Italia,Venice,4*,Independent,,158,184.0,1984.0,2004.0,0.64,176.96,113.17,6526.6,0.273,8.2,4.1,618,Italy,4,False,0,0,0,0,5.062595033026967,5.214935757608986,8.783641412859627,40.0,20.0,41.30759493670886,1.1645569620253164,Large
HTL_0742,Hotel_Hamburg_742,Deutschland,Hamburg,3,Chain - International,Hilton,87,80.0,2011.0,,0.595,194.31,115.59,3670.5,0.024,,3.6,478,Germany,3,False,0,0,0,0,4.465908118654584,4.382026634673881,8.208083171550836,13.0,,42.189655172413794,0.9195402298850575,Large
HTL_0600,Hotel_Bordeaux_600,FR,Bordeaux,5,Independent,,166,192.0,1974.0,2018.0,0.869,267.22,232.17,14067.0,0.16,9.6,4.7,988,France,5,False,0,0,0,0,5.111987788356544,5.2574953720277815,9.551586907757695,50.0,6.0,84.74096385542168,1.1566265060240963,Large
HTL_0591,Hotel_Seville_591,Spain,Seville,2,Chain - International,IHG,72,49.0,1999.0,2005.0,0.744,110.3,82.07,2156.7,0.023,8.0,3.7,142,Spain,2,False,0,0,0,0,4.276666119016055,3.8918202981106265,7.676334554657935,25.0,19.0,29.954166666666666,0.6805555555555556,Medium
HTL_0180,Hotel_Faro_180,PORTUGAL,Faro,3,Boutique,,47,37.0,2014.0,,0.75,133.6,100.23,1719.4,0.002,7.0,4.0,292,Portugal,3,False,0,0,0,0,3.8501476017100584,3.6109179126442243,7.449730671740344,10.0,,36.58297872340426,0.7872340425531915,Medium
HTL_0305,Hotel_Thessaloniki_305,GR,Thessaloniki,2,Business,,59,34.0,1973.0,2012.0,0.66,80.29,52.97,1140.7,,4.8,2.7,369,Greece,2,False,0,1,0,0,4.07753744390572,3.5263605246161616,7.039397388033852,51.0,12.0,19.333898305084748,0.576271186440678,Medium
HTL_0444,Hotel_Malaga_444,SPAIN,Malaga,3,Independent,AccorHotels,36,32.0,1961.0,2003.0,0.685,128.97,88.31,1160.4,0.139,5.9,2.4,104,Spain,3,False,0,0,0,0,3.58351893845611,3.4657359027997265,7.056520052247249,63.0,21.0,32.233333333333334,0.8888888888888888,Medium
HTL_0796,Hotel_Florence_796,Italia,Florence,4,Independent,,119,141.0,2001.0,2022.0,0.606,196.05,118.76,,-0.103,9.3,4.3,557,Italy,4,True,1,0,0,0,4.77912349311153,4.948759890378168,,23.0,2.0,,1.184873949579832,Large
HTL_0150,Hotel_Madrid_150,spain,Madrid,5*,Chain - National,IHG,121,171.0,2002.0,2006.0,0.908,220.54,200.15,8839.6,0.254,9.3,4.5,1044,Spain,5,False,0,0,0,0,4.795790545596741,5.14166355650266,9.08699690573915,22.0,18.0,73.05454545454546,1.4132231404958677,Large
HTL_0125,Hotel_Munich_125,GERMANY,Munich,3,Business,,56,41.0,2003.0,2006.0,0.895,263.01,235.51,4813.8,0.14,6.9,4.0,200,Germany,3,False,0,0,0,0,4.02535169073515,3.713572066704308,8.479242071987665,21.0,18.0,85.96071428571429,0.7321428571428571,Medium
HTL_0654,Hotel_Hamburg_654,Deutschland,Hamburg,4,Budget,,154,153.0,1977.0,2009.0,0.545,301.43,164.18,9228.4,0.068,6.2,3.1,782,Germany,4,False,0,0,0,0,5.0369526024136295,5.030437921392435,9.130040964691453,47.0,15.0,59.92467532467532,0.9935064935064936,Large
HTL_0718,Hotel_Seville_718,SPAIN,Seville,2,Chain - International,Marriott,42,34.0,2015.0,,0.698,72.97,50.89,780.2,0.002,8.0,4.1,118,Spain,2,False,0,0,0,0,3.7376696182833684,3.5263605246161616,6.659550297072556,9.0,,18.576190476190476,0.8095238095238095,Medium
HTL_0186,Hotel_Santorini_186,Greece,Santorini,3 star,Independent,,114,97.0,2009.0,2013.0,0.807,132.4,106.86,4446.4,0.269,7.1,3.4,853,Greece,3,False,0,0,0,0,4.736198448394496,4.574710978503383,8.399850058988239,15.0,11.0,39.00350877192982,0.8508771929824561,Large
HTL_0667,Hotel_Frankfurt_667,germany,Frankfurt,3,Chain - National,IHG,79,64.0,2002.0,2015.0,0.763,162.34,123.79,3569.4,0.062,6.2,2.9,442,Germany,3,False,0,0,0,0,4.3694478524670215,4.1588830833596715,8.180152793421914,22.0,9.0,45.18227848101266,0.810126582278481,Large
HTL_0051,Hotel_Florence_51,Italia,Florence,1,Boutique,,23,11.0,2015.0,,0.681,105.71,71.95,604.0,0.006,5.2,2.3,81,Italy,1,False,0,0,0,1,3.1354942159291497,2.3978952727983707,6.403574197934815,9.0,,26.26086956521739,0.4782608695652174,Small
HTL_0484,Hotel_Naples_484,Italy,Naples,5 star,Chain - National,Local Chain,195,272.0,1962.0,2017.0,0.717,286.69,205.48,14625.2,0.239,10.0,4.6,934,Italy,5,False,0,0,0,0,5.272999558563747,5.605802066295998,9.590501347220227,62.0,7.0,75.00102564102565,1.3948717948717948,Large
HTL_D0648,Hotel_Madrid_648,Spain,Madrid,3,Independent,,107,106.0,1979.0,2022.0,0.834,144.02,120.15,4692.5,0.13,8.0,4.0,559,Spain,3,False,0,0,0,0,4.672828834461906,4.663439094112067,8.453720768460665,45.0,2.0,43.85514018691589,0.9906542056074766,Large
HTL_0486,Hotel_Marseille_486,FRANCE,Marseille,5,Independent,,85,99.0,1887.0,2018.0,0.927,395.16,366.2,11361.2,0.182,9.2,4.5,372,France,5,False,0,0,0,0,4.442651256490317,4.59511985013459,9.337959320499102,137.0,6.0,133.66117647058823,1.1647058823529413,Large
HTL_0322,Hotel_Madrid_322,Spain,Madrid,2,Independent,,50,33.0,2007.0,2021.0,0.631,101.63,64.14,1170.6,-0.057,8.2,3.7,204,Spain,2,False,0,0,0,0,3.912023005428146,3.4965075614664802,7.06527171685712,17.0,3.0,23.412,0.66,Medium
HTL_0354,Hotel_Bilbao_354,ES,Bilbao,2,Chain - National,Meliá,45,31.0,1963.0,2017.0,0.658,93.78,61.7,1013.4,0.113,7.6,3.2,228,Spain,2,False,0,0,0,0,3.8066624897703196,3.4339872044851463,6.921066293041809,61.0,7.0,22.52,0.6888888888888889,Medium
HTL_0764,Hotel_Berlin_764,Germany,Berlin,four,Chain - National,Radisson,153,175.0,1967.0,2016.0,0.856,179.53,153.75,8586.1,0.083,5.3,3.0,1030,Germany,4,False,0,0,0,0,5.030437921392435,5.1647859739235145,9.057899895583674,57.0,8.0,56.11830065359477,1.1437908496732025,Large
HTL_0143,Hotel_Frankfurt_143,Germany,Frankfurt,2,Resort,,130,110.0,1999.0,2016.0,0.662,143.18,94.76,4496.2,0.1,5.7,3.1,288,Germany,2,False,0,0,0,0,4.867534450455582,4.700480365792417,8.410987874569908,25.0,8.0,34.58615384615384,0.8461538461538461,Large
HTL_0371,Hotel_Barcelona_371,SPAIN,Barcelona,3,Chain - International,IHG,46,48.0,2004.0,2012.0,0.806,154.82,124.81,2095.6,0.235,6.7,3.1,255,Spain,3,False,0,0,0,0,3.828641396489095,3.871201010907891,7.647595187534065,20.0,12.0,45.55652173913043,1.0434782608695652,Medium
HTL_0142,Hotel_Bilbao_142,spain,Bilbao,4,Chain - International,NH Hotels,111,121.0,2020.0,,0.893,186.24,166.26,6736.0,0.257,7.8,3.3,422,Spain,4,False,0,0,0,0,4.709530201312334,4.795790545596741,8.815221555922163,4.0,,60.68468468468468,1.09009009009009,Large
HTL_0400,Hotel_Milan_400,IT,Milan,5,Boutique,,57,73.0,2002.0,2022.0,0.858,250.53,214.9,4470.9,0.139,8.8,4.3,196,Italy,5,False,0,0,0,0,4.04305126783455,4.290459441148391,8.405345009622856,22.0,2.0,78.43684210526315,1.280701754385965,Medium
HTL_0264,Hotel_Rome_264,Italia,Rome,4,Boutique,,28,27.0,1995.0,2001.0,0.98,258.65,253.47,2590.5,0.104,6.6,2.8,135,Italy,4,False,0,0,0,0,3.332204510175204,3.295836866004329,7.859606186254843,29.0,23.0,92.51785714285714,0.9642857142857143,Medium
HTL_0321,Hotel_Lyon_321,FR,Lyon,5,Resort,,469,593.0,1992.0,2017.0,0.958,311.43,298.32,51068.0,0.049,7.8,3.8,3630,France,5,False,0,0,1,0,6.150602768446279,6.385194398997726,10.840913356940241,32.0,7.0,108.88699360341151,1.2643923240938166,Very Large
HTL_0020,Hotel_Madrid_20,Spain,Madrid,5,Chain - International,Meliá,118,152.0,1992.0,2019.0,0.923,214.5,197.89,8523.2,0.189,8.7,4.2,368,Spain,5,False,0,0,0,0,4.770684624465665,5.0238805208462765,9.050547136162734,32.0,5.0,72.23050847457628,1.2881355932203389,Large
HTL_0173,Hotel_Marseille_173,FRANCE,Marseille,4,Chain - National,Hilton,55,59.0,1967.0,2023.0,0.907,316.89,287.51,5771.8,,7.8,3.4,340,France,4,False,0,1,0,0,4.007333185232471,4.07753744390572,8.660739269258785,57.0,1.0,104.94181818181819,1.0727272727272728,Medium
HTL_0673,Hotel_Salzburg_673,Austria,Salzburg,5*,Independent,Marriott,107,139.0,2018.0,,0.707,265.51,187.79,7334.3,0.082,8.7,4.2,190,Austria,5,False,0,0,0,0,4.672828834461906,4.9344739331306915,8.900317253166909,6.0,,68.54485981308412,1.2990654205607477,Large
HTL_0313,Hotel_Munich_313,Germany,Munich,3,Independent,Marriott,46,28.0,2005.0,2018.0,0.521,162.02,84.36,,0.135,6.7,3.8,177,Germany,3,True,1,0,0,0,3.828641396489095,3.332204510175204,,19.0,6.0,,0.6086956521739131,Medium
HTL_0391,Hotel_Paris_391,France,Paris,3,Independent,,38,29.0,1979.0,2018.0,0.818,142.3,116.39,1614.3,0.11,6.1,2.8,178,France,3,False,0,0,0,0,3.6375861597263857,3.367295829986474,7.3866567051634835,45.0,6.0,42.48157894736842,0.7631578947368421,Medium
HTL_D0573,Hotel_Athens_573,Greece,Athens,4,Business,Marriott,124,147.0,2008.0,2014.0,0.716,211.0,151.05,6836.5,0.215,8.5,4.6,555,Greece,4,False,0,0,0,0,4.820281565605037,4.990432586778736,8.830031183749137,16.0,10.0,55.13306451612903,1.185483870967742,Large
HTL_0013,Hotel_Cologne_13,GERMANY,Cologne,three,Chain - National,Best Western,123,99.0,2011.0,,0.773,164.34,127.03,5703.0,0.159,8.6,4.4,822,Germany,3,False,0,0,0,0,4.812184355372417,4.59511985013459,8.648747631156539,13.0,,46.36585365853659,0.8048780487804879,Large
HTL_0408,Hotel_Porto_408,PT,Porto,4*,Business,,91,106.0,1995.0,2021.0,0.723,162.56,117.61,3906.5,0.145,8.4,4.0,251,Portugal,4,False,0,0,0,0,4.51085950651685,4.663439094112067,8.270397111436798,29.0,3.0,42.92857142857143,1.164835164835165,Large
HTL_0409,Hotel_Seville_409,ES,Seville,4,Independent,,115,122.0,1856.0,2004.0,0.868,137.21,119.16,5001.8,0.176,6.9,3.4,448,Spain,4,False,0,0,0,0,4.74493212836325,4.804021044733257,8.517553126631785,168.0,20.0,43.493913043478265,1.0608695652173914,Large
HTL_0306,Hotel_Florence_306,ITALY,Florence,3,Boutique,,70,64.0,2017.0,,0.752,188.75,141.88,3624.9,,8.4,4.5,333,Italy,3,False,0,1,0,0,4.248495242049359,4.1588830833596715,8.195581980701371,7.0,,51.784285714285716,0.9142857142857143,Medium
HTL_0355,Hotel_Bordeaux_355,FRANCE,Bordeaux,2,Business,,65,46.0,2010.0,,0.615,134.36,82.62,1960.2,0.129,6.6,3.2,133,France,2,False,0,0,0,0,4.174387269895637,3.828641396489095,7.580801787835079,14.0,,30.15692307692308,0.7076923076923077,Medium
HTL_0026,Hotel_Valencia_26,Spain,Valencia,3,Independent,,107,109.0,1975.0,2006.0,0.781,154.16,120.45,4704.1,0.223,8.2,4.0,261,Spain,3,False,0,0,0,0,4.672828834461906,4.6913478822291435,8.456189747855905,49.0,18.0,43.96355140186916,1.0186915887850467,Large
HTL_0614,Hotel_Cologne_614,Germany,Cologne,5 star,Independent,,129,170.0,1856.0,2000.0,0.878,299.01,262.65,12367.1,0.254,7.2,3.6,955,Germany,5,False,0,0,0,0,4.859812404361672,5.135798437050262,9.422794999744783,168.0,24.0,95.86899224806201,1.317829457364341,Large
HTL_0170,Hotel_Madrid_170,Spain,Madrid,4,Resort,,146,170.0,1865.0,2015.0,0.873,193.7,169.07,9010.0,0.059,7.7,4.1,792,Spain,4,False,0,0,0,0,4.983606621708336,5.135798437050262,9.106090350602384,159.0,9.0,61.71232876712329,1.1643835616438356,Large
HTL_0039,Hotel_Rome_39,IT,Rome,2,Chain - International,Local Chain,51,40.0,1996.0,2003.0,0.832,117.49,97.71,1818.8,0.025,4.7,2.0,239,Italy,2,False,0,0,0,0,3.9318256327243257,3.6888794541139363,7.5059322219508555,28.0,21.0,35.66274509803922,0.7843137254901961,Medium
HTL_0176,Hotel_Porto_176,PORTUGAL,Porto,5,Boutique,,93,120.0,1993.0,2003.0,0.906,167.34,151.69,5149.2,0.068,9.1,4.2,441,Portugal,5,False,0,0,0,0,4.532599493153256,4.787491742782046,8.546596641785479,31.0,21.0,55.36774193548387,1.2903225806451613,Large
HTL_0246,Hotel_Rome_246,Italy,Rome,5,Chain - National,Meliá,102,134.0,2003.0,2004.0,0.8,301.37,240.97,8971.4,0.037,9.8,4.4,267,Italy,5,False,0,0,0,0,4.624972813284271,4.897839799950911,9.10179701868253,21.0,20.0,87.95490196078431,1.3137254901960784,Large
HTL_0299,Hotel_Munich_299,Deutschland,Munich,3,Boutique,,10,9.0,2011.0,,0.687,,141.2,515.4,0.105,6.6,3.2,45,Germany,3,False,0,0,0,1,2.302585092994046,2.1972245773362196,6.244943298218264,13.0,,51.54,0.9,Small
HTL_0688,Hotel_Naples_688,IT,Naples,3,Chain - International,Marriott,70,67.0,2000.0,2002.0,0.713,114.52,81.67,2086.5,0.115,8.0,4.7,492,Italy,3,False,0,0,0,0,4.248495242049359,4.204692619390966,7.643243300031608,24.0,22.0,29.807142857142857,0.9571428571428572,Medium
HTL_0417,Hotel_Venice_417,ITALY,Venice,3,Chain - National,Radisson,88,82.0,2008.0,2018.0,0.7,134.03,93.76,3011.6,0.024,8.1,3.6,503,Italy,3,False,0,0,0,0,4.477336814478207,4.406719247264253,8.010226777975967,16.0,6.0,34.22272727272727,0.9318181818181818,Large
HTL_0649,Hotel_The Hague_649,Holland,The Hague,5 star,Independent,,132,164.0,1972.0,2005.0,0.772,255.44,197.29,9505.5,0.055,8.2,4.1,583,Netherlands,5,False,0,0,0,0,4.882801922586371,5.099866427824199,9.159625857431681,52.0,19.0,72.01136363636364,1.2424242424242424,Large
HTL_0273,Hotel_Madeira_273,PORTUGAL,Madeira,2,Boutique,,30,20.0,1976.0,2015.0,0.669,96.58,64.58,707.2,,6.0,2.8,115,Portugal,2,False,0,1,0,0,3.4011973816621555,2.995732273553991,6.5613135113234335,48.0,9.0,23.573333333333334,0.6666666666666666,Medium
HTL_0474,Hotel_Paris_474,FRANCE,Paris,five,Resort,,447,573.0,,2017.0,0.98,367.66,360.3,58785.2,0.134,8.4,3.6,1727,France,5,False,0,0,1,0,6.102558594613569,6.35088571671474,10.981645401524514,,7.0,131.510514541387,1.2818791946308725,Very Large
HTL_0630,Hotel_Faro_630,PT,Faro,5,Independent,,145,195.0,1964.0,,0.815,181.65,148.07,,0.19,9.8,4.4,1100,Portugal,5,True,1,0,0,0,4.976733742420574,5.272999558563747,,60.0,,,1.3448275862068966,Large
HTL_0155,Hotel_Frankfurt_155,germany,Frankfurt,3,Boutique,,25,22.0,1981.0,2010.0,0.737,198.38,146.14,1333.5,0.127,6.0,3.3,155,Germany,3,False,0,0,0,1,3.2188758248682006,3.091042453358316,7.195562343622069,43.0,14.0,53.34,0.88,Medium
HTL_0127,Hotel_The Hague_127,NETHERLANDS,The Hague,2,Chain - International,IHG,84,65.0,2001.0,2004.0,0.568,146.65,83.35,2555.6,0.082,7.5,3.9,175,Netherlands,2,False,0,0,0,0,4.430816798843313,4.174387269895637,7.8460423087281885,23.0,20.0,30.423809523809524,0.7738095238095238,Large
HTL_0450,Hotel_Malaga_450,Spain,Malaga,5 star,Boutique,,62,93.0,1921.0,2004.0,0.747,276.0,206.28,4668.0,0.016,8.4,4.0,234,Spain,5,False,0,0,0,0,4.127134385045092,4.532599493153256,8.448485993406447,103.0,20.0,75.29032258064517,1.5,Medium
HTL_0588,Hotel_Santorini_588,GREECE,Santorini,3,Chain - National,AccorHotels,71,65.0,1987.0,2013.0,0.904,127.86,115.6,2995.9,0.194,6.9,3.6,640,Greece,3,False,0,0,0,0,4.2626798770413155,4.174387269895637,8.004999966242941,37.0,11.0,42.195774647887326,0.9154929577464789,Medium
HTL_0342,Hotel_Hamburg_342,DE,Hamburg,4,Resort,,476,515.0,2016.0,,0.934,172.17,160.74,27926.7,0.257,8.0,4.1,2377,Germany,4,False,0,0,1,0,6.16541785423142,6.244166900663736,10.237338499434495,8.0,,58.66953781512605,1.0819327731092436,Very Large
HTL_0431,Hotel_Milan_431,Italy,Milan,4,Boutique,,46,47.0,2014.0,,0.98,193.81,189.94,3189.0,0.205,9.0,5.0,272,Italy,4,False,0,0,0,0,3.828641396489095,3.8501476017100584,8.067462667010057,10.0,,69.32608695652173,1.0217391304347827,Medium
HTL_0288,Hotel_Valencia_288,ES,Valencia,2,Boutique,NH Hotels,13,8.0,1993.0,2019.0,0.635,,54.7,259.5,0.161,7.5,3.6,70,Spain,2,False,0,0,0,1,2.5649493574615367,2.0794415416798357,5.558756702605943,31.0,5.0,19.96153846153846,0.6153846153846154,Small
HTL_0114,Hotel_Marseille_114,FRANCE,Marseille,5,Independent,NH Hotels,119,154.0,2006.0,2019.0,0.797,231.71,184.75,,0.209,9.3,4.3,722,France,5,True,1,0,0,0,4.77912349311153,5.0369526024136295,,18.0,5.0,,1.2941176470588236,Large
HTL_0530,Hotel_Vienna_530,AUSTRIA,Vienna,5,Boutique,AccorHotels,69,93.0,2018.0,,0.82,234.43,192.34,4844.0,0.148,7.6,3.8,165,Austria,5,False,0,0,0,0,4.23410650459726,4.532599493153256,8.485496104672983,6.0,,70.20289855072464,1.3478260869565217,Medium
HTL_0174,Hotel_Marseille_174,France,Marseille,3,Boutique,,11,11.0,1961.0,,0.878,160.91,141.33,567.4,0.176,9.3,5.0,91,France,3,False,0,0,0,1,2.3978952727983707,2.3978952727983707,6.341064522374751,63.0,,51.58181818181818,1.0,Small
HTL_0360,Hotel_Rotterdam_360,NETHERLANDS,Rotterdam,3,Independent,,76,81.0,1999.0,2019.0,0.924,243.08,224.52,6228.2,0.046,7.3,3.8,568,Netherlands,3,False,0,0,0,0,4.330733340286331,4.394449154672439,8.73684264547617,25.0,5.0,81.95,1.0657894736842106,Large
HTL_0716,Hotel_Venice_716,Italia,Venice,3,Chain - National,NH Hotels,106,85.0,1980.0,2006.0,0.795,220.35,175.26,6780.9,0.161,7.2,3.1,537,Italy,3,False,0,0,0,0,4.663439094112067,4.442651256490317,8.821865115487652,44.0,18.0,63.970754716981126,0.8018867924528302,Large
HTL_0058,Hotel_Venice_58,Italy,Venice,2,Chain - International,NH Hotels,67,50.0,1965.0,2017.0,0.705,124.29,87.62,2142.8,0.087,6.3,3.1,136,Italy,2,False,0,0,0,0,4.204692619390966,3.912023005428146,7.669868664006805,59.0,7.0,31.982089552238808,0.746268656716418,Medium
HTL_0568,Hotel_Frankfurt_568,DE,Frankfurt,3,Boutique,,66,66.0,1997.0,2009.0,0.734,229.61,168.51,4059.4,,8.3,3.7,322,Germany,3,False,0,1,0,0,4.189654742026425,4.189654742026425,8.308790458423527,27.0,15.0,61.50606060606061,1.0,Medium
HTL_0223,Hotel_Nice_223,FR,Nice,1,Chain - International,Hyatt,88,41.0,1988.0,2010.0,0.739,93.97,69.46,2231.0,-0.126,3.5,2.0,180,France,1,False,0,0,0,0,4.477336814478207,3.713572066704308,7.7102051944325325,36.0,14.0,25.352272727272727,0.4659090909090909,Large
HTL_0709,Hotel_Lyon_709,FRANCE,Lyon,4,Independent,,137,134.0,1987.0,2018.0,0.799,232.2,185.48,,0.064,,3.6,400,France,4,True,1,0,0,0,4.919980925828125,4.897839799950911,,37.0,6.0,,0.9781021897810219,Large
HTL_0281,Hotel_Malaga_281,spain,Malaga,5,Chain - National,AccorHotels,96,139.0,1978.0,2022.0,0.787,195.89,154.11,5399.9,0.081,9.2,4.8,467,Spain,5,False,0,0,0,0,4.564348191467836,4.9344739331306915,8.594135713862377,46.0,2.0,56.24895833333333,1.4479166666666667,Large
HTL_0018,Hotel_Berlin_18,Deutschland,Berlin,2,Chain - National,IHG,81,64.0,2007.0,2018.0,0.578,132.2,76.35,2257.2,0.103,6.8,3.4,393,Germany,2,False,0,0,0,0,4.394449154672439,4.1588830833596715,7.721880386094985,17.0,6.0,27.866666666666664,0.7901234567901234,Large
HTL_0128,Hotel_Lisbon_128,PORTUGAL,Lisbon,5*,Independent,,137,181.0,2001.0,2010.0,0.716,245.23,175.52,8776.9,0.171,10.0,4.8,399,Portugal,5,False,0,0,0,0,4.919980925828125,5.198497031265826,9.079878549112605,23.0,14.0,64.06496350364964,1.3211678832116789,Large
HTL_0323,Hotel_Porto_323,PORTUGAL,Porto,2,Independent,,59,43.0,1970.0,2020.0,0.648,59.78,38.76,,0.194,7.5,3.6,270,Portugal,2,True,1,0,0,0,4.07753744390572,3.7612001156935624,,54.0,4.0,,0.7288135593220338,Medium
HTL_0256,Hotel_Hamburg_256,Deutschland,Hamburg,1,Independent,,42,17.0,2017.0,,0.548,76.88,42.1,,0.045,5.0,3.1,130,Germany,1,True,1,0,0,0,3.7376696182833684,2.833213344056216,,7.0,,,0.40476190476190477,Medium
HTL_0685,Hotel_Berlin_685,germany,Berlin,3,Boutique,,21,16.0,1998.0,2007.0,0.749,190.31,142.49,1092.2,0.234,6.9,,40,Germany,3,False,0,0,0,1,3.044522437723423,2.772588722239781,6.9959492897180535,26.0,17.0,52.00952380952381,0.7619047619047619,Small
HTL_0471,Hotel_Venice_471,Italia,Venice,3*,Chain - International,Marriott,169,129.0,1977.0,2008.0,0.861,158.31,136.34,8410.4,0.123,7.1,3.0,1395,Italy,3,False,0,0,0,0,5.1298987149230735,4.859812404361672,9.037224314261621,47.0,16.0,49.76568047337278,0.7633136094674556,Large
HTL_0469,Hotel_Venice_469,IT,Venice,3,Independent,,67,52.0,2010.0,,0.66,159.87,105.54,,0.176,10.0,4.3,253,Italy,3,True,1,0,0,0,4.204692619390966,3.9512437185814275,,14.0,,,0.7761194029850746,Medium
