startup_id,subsector,pais,modelo_negocio,etapa,anio_fundacion,empleados,financiacion_total,valoracion,ratio_valoracion_financiacion,ingresos,crecimiento_anual,burn_rate,runway_meses,ingresos_por_empleado,usuarios,tasa_retencion,cac,ltv,ltv_cac_ratio,marketing_pct,cuota_mercado,id_pct,patentes,tech_score,num_integraciones,paises_operacion,compliance_score,incidentes_seguridad,rating_riesgo,prob_exito
4,PRÉSTAMOS P2P,Países Bajos,B2C,Seed,2018,131,3.3796409667707965,21.48796239560465,6.3580606954637915,91.26925504502115,140.579464722928,168,18.5,696.7118705726806,272367,85.2155053240454,69.24290855587228,244.24086185181014,3.527305061928928,27.667397808842445,1.068990200167014,15.347554477121875,1,30.231689068405153,24,7,69.98440053944506,1,Alto,26.532911462709308
13,insurtech,Países Bajos,B2B,Serie B,2014,43,1.438213565515754,10.476106179550333,7.284110253676772,0.22084835233823144,-31.45585229442554,158,16.3,5.136008193912359,30704,59.55172093548746,56.11929679553978,329.57700509288395,5.872792852227576,25.216485162765125,0.7112468694197385,5.278029480231684,1,71.73814074807845,8,11,18.596625723992346,2,Medio,57.54181228578091
140,InsurTech,Alemania,B2B,Serie A,2022,94,21.576902619948815,186.32298177846877,8.635297895176336,1.5927506726153615,92.34063630527858,329,14.3,16.944156091652783,55999,NA,68.05044204770365,165.93945485247272,2.4384772509802133,30.91578687325655,2.0209316030066726,12.383322518117424,1,79.12694666253769,35,3,92.75694162662316,2,Bajo,62.62954587582499
344,Criptomonedas,España,B2C,Serie A,2021,30,18.424650807448234,137.69500415571676,7.473411876009777,7.788045200186229,190.96516364739915,223,20.9,259.6015066728743,97585,NA,176.15436053544977,929.007082367141,5.273823932278901,26.37126136184813,3.4257554564925305,20.505215620398946,NA,85.07873564343109,3,5,100,0,Muy Alto,20.05189240910113
2,Préstamos P2P,Francia,B2C,Seed,2020,500,28.869750083895223,246.33722075720826,8.532710537547246,3.7895258797971354,57.47805782630054,70,10.4,7.579051759594271,74445,56.678374007570994,10,52.13513914612122,5.213513914612122,16.09823842829726,0.1,2.2080420355545467,1,52.73823695779009,7,12,71.10959253487432,0,Alto,40.4991758428514
227,PAGOS DIGITALES,Francia,B2C,Serie B,2017,72,14.108238791439208,60.29317455110739,4.273614548379555,2.8122475364880235,51.23480125621637,647,25.3,39.058993562333654,349465,60.45200655892834,89.01241624102438,151.74509774907006,1.704763269633986,29.43851824307149,2.993704702582004,11.786694628889363,1,73.61311428561227,7,15,63.49367528478383,1,Bajo,64.08870477695018
246,BLOCKCHAIN,Países Bajos,B2B,Serie A,2019,17,5.2316646926399475,41.0457642591816,7.845641238614916,1.724876734245071,9.818166515501602,55,12.3,101.4633373085336,433849,NA,43.59714242426976,204.86562301966427,4.6990608014166355,27.415007294904758,0.15403095114845566,12.019671496782681,4,51.50437470139599,2,5,74.95977957463032,0,Medio,42.636352186091244
215,Open Banking,Suecia,B2B,Seed,2017,76,8.971410578681724,41.10863214477418,4.582181562669575,NA,NA,238,13.5,NA,3547,90.29564490185092,27.415970948348573,69.9935910897405,2.553022514563054,21.731208754185857,1.3620682281380196,13.306683675534753,1,94.67883159873239,3,6,66.46229081930505,1,Alto,29.89596011582762
3,PRÉSTAMOS P2P,Alemania,B2B,Serie B,2023,12,64.74272573209288,235.8067906229714,3.642212896607816,1.6854622928670682,89.71841847050155,134,10.5,140.45519107225567,55602,74.56163448759362,117.4376198021406,177.27559923263277,1.5095299064414576,31.963224732319325,4.523640082279389,13.59783101782488,0,60.91480578924707,3,3,95.03919603460213,1,Medio,58.276907885447145
48,Pagos Digitales,Francia,B2B2C,Serie C,2018,19,9.561046058609229,54.90043233806077,5.742094745859504,91.65270189339252,30.80196559514438,353,36.7,4823.826415441711,16762,61.8405479581158,79.1691653001203,469.45321349815094,5.929748175549321,15.457837835241403,3.333640408730628,15.011724232971225,1,54.33516441865956,3,4,84.27448019183166,2,Alto,32.13591658975929
270,Blockchain,Alemania,B2B2C,Serie C,2021,19,3.0471417806034435,11.480886467545137,3.7677559149451554,4.60641905368263,78.74372960705817,194,24.7,242.44310808855948,6920,75.02914121759108,106.57754629083051,550.5007284949862,5.165259922505356,13.92881368125214,2.2153959513875168,30.752630846376725,0,69.14208948959732,6,1,100,1,Bajo,55.75379105750471
31,Blockchain,España,B2B2C,Seed,2017,10,21.754554166856565,108.25129806423104,4.976029259618372,0.25165836542294245,-32.51094420464018,157,13.3,25.165836542294247,201261,NA,113.10521182715996,641.2416023974596,5.669425767729991,39.88572409751573,2.301192565871076,9.899737519002397,1,67.11501442448264,3,2,80.87736001267498,0,Medio,43.853689627721906
228,prestamos p2p,Suecia,B2B,Serie A,2023,14,9.745162172943099,79.72027605097863,8.18049762910232,1.8509846767780314,132.8432034953457,321,2.5,132.21319119843082,208762,54.5568672342343,58.6669571772985,332.6868521467063,5.670770535129122,18.7776718753719,1.8426668869881824,25.82678190378828,1,75.02679134681183,13,1,65.1141822628204,1,Medio,55.985459592193365
205,Criptomonedas,Países Bajos,B2C,Seed,2015,11,15.791506652178354,185.76018095876634,11.763296881690621,1.1117137938968193,39.27264238112111,168,12.9,101.0648903542563,343108,77.71345851343462,46.36901655722489,174.3579449939112,3.7602252094075084,25.103541221624432,2.5928278303726984,13.852775672248459,2,81.93583746114325,24,5,67.90888204163103,0,Muy Bajo,84.39149382524192
8,Pagos Digitales,Países Bajos,B2B2C,Seed,2016,70,7.650554574684523,79.760772608929,10.42548900609836,0.18688040812725823,171.65936570407413,269,2.2,2.6697201161036888,87130,84.82840072916602,32.8090123582808,NA,NA,27.529752849062252,0.7777457547171527,27.09271645929748,NA,74.5698119154691,14,2,57.81816623425466,0,Muy Alto,18.38319756090641
243,pagos digitales,Países Bajos,B2C,Seed,2014,25,60.950012537327694,469.82226918295413,7.7083211245480925,11.618237420751388,NA,634,16.2,464.7294968300555,139574,94.60633696865472,22.497228014577566,92.47005335164052,4.110286533599719,17.316498896375094,2.9208662834856938,31.904443103295055,1,60.29735041375694,6,3,70.19026675690945,0,Muy Alto,21.149470512755215
175,pagos digitales,Alemania,B2C,Serie B,2023,12,20.686711923028177,182.09071147520731,8.802303244359791,NA,100.5536453531621,254,22.9,NA,19130,95.06574652024136,12.545575362859566,21.033517602541707,1.676568590453826,25.545710791480843,NA,17.882148268836108,NA,72.60380973845047,17,5,56.492687664648614,1,Medio,48.1109720421955
173,open banking,Francia,B2C,Seed,2014,84,2.843530886169651,17.271400097847934,6.0739273773506275,1.444618801856786,-5.187104692199668,372,5.1,17.197842879247453,14593,68.33391771715002,126.86621534075694,NA,NA,26.067872029409124,1.74152633594799,7.809662458836484,0,63.97713082995191,10,5,71.64779208998353,0,Muy Alto,27.228148351423442
193,PAGOS DIGITALES,Francia,B2B,Serie B,2017,112,32.45908943279722,203.40268641929822,6.266432299045846,12.132382356585328,69.68611519276182,125,14.1,108.32484246951186,261051,78.05028217738406,123.43393074896503,310.5408216715341,2.5158464920241386,2.858808208364202,2.2348237656849976,13.444289243680283,2,79.64776933293523,15,2,100,2,Medio,43.16970131825656
78,INSURTECH,Suecia,B2C,Seed,2016,20,0.2547696440888501,0.9003055723416502,3.533802371006459,6.800438070750118,94.50209709812191,319,21.1,340.0219035375059,37499,90.24443541271214,157.06128474326556,557.7066389777484,3.5508855023654173,12.09756340891613,1.6239819247045526,10.360654092011579,1,79.8386401418326,10,2,62.48351470498367,0,Medio,52.667436711490154
331,PAGOS DIGITALES,España,B2C,Serie B,2020,74,23.28076658390477,151.63202758064082,6.513188774697483,0.7750484800207404,85.47644695563737,288,13.2,10.473628108388386,6375,59.7394586439451,145.6281748507873,663.5673163471924,4.556586093502119,3.9136777678570525,3.797635594040244,13.908023294423778,2,52.98652649917173,13,23,70.58472189836706,0,Medio,56.3734504301101
25,blockchain,España,B2B,Seed,2020,191,47.733813781846386,324.98530122749065,6.8082827555481344,NA,20.57485456888572,289,25.9,NA,40305,65.58138534350802,77.03330955879586,182.64701788436366,2.371013512602076,12.901941439092955,3.871393617588999,0,1,67.82712860452865,19,1,58.44575825058986,1,Alto,33.13657990191132
321,INSURTECH,España,B2B,Seed,2020,16,1.9688648961806854,10.399564354882793,5.282010144554079,NA,106.73354388849042,523,37,NA,445938,NA,107.59748863228154,361.98439714976695,3.3642457807436585,29.31912070648653,1.1848681796941192,12.132442217271322,1,65.26445615222471,9,1,100,0,Medio,44.42912650294602
1,InsurTech,Suecia,B2B2C,Serie A,2015,57,1.6915447032429456,8.432806757613662,4.985269819619135,1.90431177360681,49.816250221854375,125,22.2,33.40897848433,9539,60.80144660185738,17.40997117683463,54.78047792425017,3.146500207716599,33.69453844997301,1.098108172556003,13.306500018541039,1,69.32345671291988,9,4,85.77835051686658,0,Bajo,62.53830210771412
301,blockchain,Francia,B2C,IPO,2016,301,12.77395707762427,145.2773596375782,11.372933129081503,55.78953934592971,90.79020940202066,142,1.6,185.34730679710867,145258,90.49103497416665,129.68847592596606,398.7081913426946,3.0743532800115645,31.283213291125968,0.7870978214197266,8.635862828631547,2,69.11473656573236,5,5,50.20896386893661,0,Muy Alto,16.10972238238901
83,Open Banking,Países Bajos,B2B2C,Serie A,2014,104,9.853746574961605,49.04971135104602,4.977772766724229,10.526144260350048,127.35096439468938,478,7.6,101.21292558028891,352485,94.49191895539332,46.11527294511489,271.1286107103309,5.8793669297592714,15.704377811918674,3.4852357231803457,14.45235736081929,2,41.01843392437792,6,3,56.17636377915862,0,Muy Alto,19.17431589215994
98,Gestión Patrimonial,Francia,B2B,Serie B,2015,21,35.27512650324717,401.8413113413629,11.391633458901197,4.423848779398414,14.516485983665163,67,17.3,210.65946568563876,983317,100,10,44.51926274690777,4.451926274690777,44.384112252274626,1.8901842613797166,11.70749648916253,2,16.904554872797313,35,1,78.84293049138448,0,Bajo,69.1225470090285
222,blockchain,Suecia,B2B,Serie A,2022,22,12.34775523441122,67.52424269211656,5.468543991213665,33.321230711656156,121.18934324568545,285,11.4,1514.6013959843708,342736,67.79313822461815,70.27795080362651,341.3435686887976,4.857050679274835,26.43115996718966,1.1033563851516104,8.348497315596028,1,100,10,8,88.44736594316038,0,Bajo,73.63164891023189
297,insurtech,Alemania,B2C,Serie B,2018,136,1.2261165418015623,13.459474577090038,10.977320767007768,8.952121409345489,165.3504955986906,353,18.9,65.82442212754036,5935,74.96611175554348,102.25073606216773,NA,NA,21.618008570684935,1.6039600544096984,13.952685278354775,1,77.07470876385855,6,7,76.77274056352844,0,Alto,34.658231968060136
131,PAGOS DIGITALES,Francia,B2C,Serie D+,2023,14,2.614453495932347,9.872557472346497,3.7761457557789986,4.046686787463969,NA,112,12.4,289.04905624742634,4321,NA,144.27374440345844,676.1972579470633,4.686904472764581,22.860015465136925,0.8797711186246961,16.285749256877008,1,35.911217650765806,8,6,67.26295214468946,2,Alto,44.340668162330985
208,Préstamos P2P,Alemania,B2B,Serie B,2022,76,10.278149511611177,51.04707298182952,4.966562601970509,23.795455085206303,NA,161,24.5,313.09809322639876,4371,62.16910800072719,123.15971975813756,613.8934538061898,4.984531103284098,27.285241132323264,2.430464104416256,7.114178724639715,3,57.11734664032059,37,5,97.40058331030454,0,Alto,41.55092641711235
219,open banking,Alemania,B2B2C,Serie B,2023,40,136.28133013774462,1316.7967951682235,9.662341817747802,9.448208736802085,63.862727030523615,0,21.7,236.20521842005215,187640,64.809581222481,52.14896516981513,NA,NA,23.780133733757218,2.7657521240919305,18.050444080509905,1,32.14717205569032,12,9,72.15744217084149,0,Alto,41.955748363398015
181,InsurTech,Finlandia,B2B2C,Serie A,2019,64,14.965624427324398,89.08152253405461,5.952409334247933,19.753088028283525,-3.485396477238652,252,8.2,308.64200044193007,1653,100,45.148318126133,82.1768365359667,1.8201527752680702,9.729992294253215,0.1706157556833654,6.382941614821844,0,18.02119014658774,8,4,66.29848957224922,0,Bajo,68.85374720208347
146,insurtech,Reino Unido,B2B,Serie A,2018,149,189.1303799621906,1453.3439663903998,7.6843496358487755,10.83847001479285,152.08827665972623,374,24.9,72.74140949525403,4842,74.7196325058169,10,27.71184098208323,2.771184098208323,6.988972808041204,1.7556796871039775,23.37624655216715,3,53.09903711354263,4,11,88.48120301403195,0,Medio,49.490775279700756
327,Préstamos P2P,Francia,Marketplace,Serie A,2015,9,26.525629662735927,83.7545783506157,3.1574963314924385,0.23525217942684476,70.26956985648049,219,8.5,26.139131047427195,80347,60.88273689452373,171.90092631565506,387.47934100274324,2.254085241467692,34.14224144784837,0.1,11.734413994097514,1,75.78246642165072,11,8,74.42229833555639,2,Medio,50.59614083264023
213,Pagos Digitales,Alemania,B2C,Serie A,2017,26,16.2042613040076,180.21017019107586,11.121159231523052,6.332564508978194,-29.062940002766624,274,26.7,243.56017342223825,41185,68.50529647359204,118.8778702337275,595.9230710317614,5.0129016431747,9.551734821501961,1.709495331006559,22.90588528739204,1,58.69000547839364,8,3,47.43881537644273,0,Muy Bajo,77.9478239454329
221,Pagos Digitales,Estonia,B2B,Serie B,2017,279,12.644991780570365,130.1771160956203,10.294756877236066,12.436334978085776,123.71306254823098,45,26.4,44.57467734080924,706170,54.62628064548603,10,41.35135043878108,4.135135043878108,22.75611390439517,0.132169480437067,6.612070151665815,2,89.89786355237167,11,1,61.23014216091525,0,Muy Bajo,73.72644113842398
275,Préstamos P2P,España,B2B,Serie A,2020,11,89.02182326742461,735.0222682178343,8.256652596406639,1.7565592636052845,-36.709299230516905,370,16.7,159.6872057822986,34833,95.66684559238138,120.32638494119642,691.9389926517483,5.750517585896886,37.01477911655232,2.118343858228746,21.865863658015066,3,79.4336714741259,2,6,87.59375980491586,0,Alto,27.754585444927216
49,Préstamos P2P,Francia,Marketplace,Serie B,2021,21,46.55089991244966,538.0392924008629,11.558085738681255,2.4159562845521885,115.97244414561976,114,24.8,115.04553735962803,431082,69.69413476635123,153.5768107490327,546.5247609220811,3.558641166309826,8.340758286006931,2.30066797965027,11.189736358463719,3,67.83289777884488,10,1,51.135661536907755,1,Muy Alto,20.44958768878132
9,insurtech,Reino Unido,B2B,Serie A,2019,8,22.018163411793225,169.78608198649215,7.711182754486799,0.5635735232539919,60.42923952987114,152,29,70.44669040674898,1052812,58.43245300339733,63.3019413863218,250.94536175287945,3.964260119944811,15.637794184123923,0.799117101410376,9.832777181836903,0,34.55777651102396,21,7,66.18198110001376,0,Medio,50.11213443707675
206,open banking,Reino Unido,B2B,Serie B,2019,44,1.9374615199276364,6.601539537473362,3.407313884468749,NA,76.00496300280447,153,13.1,NA,19607,69.90244973242243,64.50276114385636,118.15895648127524,1.8318433875683695,40.38881800254525,2.3985061013461157,19.62631554631162,2,72.75800232102209,3,1,84.78095522511076,1,Bajo,68.67371066473424
223,blockchain,Reino Unido,B2C,Serie B,2019,20,12.65348764021759,121.75036356036436,9.621881889179349,0.45228280118481984,NA,367,20.3,22.61414005924099,112893,90.06322524796732,43.552135942140275,141.13897432671354,3.240690066595562,33.63319760111116,0.328852371614917,8.382866047831811,2,25.35979220344572,10,2,84.15524640717845,1,Medio,44.6486264327541
128,open banking,Alemania,Marketplace,Serie A,2023,53,16.490551246945607,65.333795899080215,3.961892778519541,8.49280940900802,30.200850351951892,315,16,160.24168696241546,13252,82.07766275332116,86.19313554600613,439.42559791974884,5.098150741774589,22.76857654014459,0.6602575554372383,1.6833217415871857,1,59.78959250017874,12,4,97.3906303256534,0,Muy Alto,18.90805561095476
6,PRÉSTAMOS P2P,Alemania,Plataforma,Serie D+,2015,93,4.925492975279057,24.674984826786915,5.009647755185142,0.38600490055081393,4.973525250833902,5,3.2,4.150590328503376,134167,58.240797556604285,149.37987146447097,374.9825519537346,2.510261578601785,34.088519216623055,2.846738142763347,23.86377822730951,NA,53.308419458379646,7,1,34.13582129587748,0,Alto,37.84865385387093
90,PRÉSTAMOS P2P,Países Bajos,Marketplace,Serie A,2017,45,2.53929222385008,20.619052544597164,8.119999876711518,353.1595756538345,268.5296218697986,246,10.6,7847.990570085211,150069,71.58675195051126,42.30870400682841,187.89069692570732,4.440946640563197,1.2224882305122335,NA,26.795006118059963,2,35.75389214569249,19,7,95.12670288821607,1,Muy Alto,19.097660463303328
188,Crowdfunding,Alemania,B2B,Serie D+,2023,76,12.390238001038735,81.1166009896302,6.546815402805805,NA,69.31555698300312,287,13.5,NA,14035,82.3236585374381,135.88983991662016,276.43747129213574,2.034276230377145,34.60753258354174,3.4818155293385535,20.896354750550984,0,88.42547661356497,3,1,100,0,Muy Alto,10.493495943956077
235,Préstamos P2P,Suecia,Marketplace,Serie A,2015,36,67.35929235450811,611.8736214820859,9.083729951642454,1.5650895310410329,70.59891001897194,254,30.2,43.474709195584246,85609,64.99043259201989,176.86875636261792,320.1452993289868,1.8100726545089854,7.231158293839009,0.3943610008659504,17.291660495561228,1,80.54906014582203,8,1,69.7670895994356,0,Medio,40.96966227050871
71,Pagos Digitales,Suecia,B2C,Serie A,2023,143,13.66048094505767,44.590819506197555,3.2642203217837955,3.401828143093317,129.09234486732737,377,16.1,23.789007993659556,1471166,NA,61.82127108268848,NA,NA,20.808553217410214,1.2214410561922253,10.848119860609863,0,74.37887676327456,7,7,62.786647745118614,0,Muy Bajo,86.62763940170407
43,gestion patrimonial,Suecia,B2B,Seed,2020,8,4.599843188257602,38.57644220795394,8.386468979297206,NA,149.26189556275793,212,17.8,NA,21214,100,65.06554709283078,314.5452378964171,4.834282534313388,34.96079944548546,0.1,7.6078152762277185,4,69.82314294300336,13,2,73.40760070177724,0,Muy Alto,25.079725366085768
300,InsurTech,Reino Unido,Marketplace,Serie A,2015,154,5.884576106627989,66.71631825036658,11.337489233119413,159.1626152158223,154.5770533543211,470,27.2,1033.5234754274177,46247,76.41436588339542,20.559346202049795,47.55663308437096,2.3131393681978807,10.033479383020584,2.226641196402671,11.169110227560733,0,61.373863848390144,7,9,65.51074028509973,0,Bajo,63.751377942971885
40,open banking,Reino Unido,Plataforma,Serie A,2014,266,19.816213065816363,148.3848058797943,7.488050587009639,8.00501476505664,84.23141046436616,92,19.2,30.09404047013774,58166,86.68744831041222,60.54134431450679,NA,NA,47.1049850281515,NA,6.516877442849523,2,76.25210608284166,17,1,62.12842402088753,0,Alto,33.939464846625924
210,INSURTECH,Reino Unido,B2B,Serie A,2016,83,28.814369709685643,308.45952695306323,10.70505897095427,59.448529400877035,NA,61,15.6,716.2473421792414,596383,75.15812425399554,125.28663210057724,738.9857749187104,5.898360922699794,0,0.1,20.883973354597863,1,32.8022595130859,5,7,58.956607525251485,1,Muy Alto,23.663855073973536
347,Criptomonedas,Alemania,B2C,Seed,2022,500,82.18118719278121,548.6791743810786,6.676457144552842,24.510398530120295,100.41704399691176,226,20.6,49.02079706024059,69807,NA,63.509968098170916,376.8138577540497,5.933145127259195,12.178185346694976,2.433639866395212,10.475038603408258,2,85.47284253749648,10,8,100,1,Alto,39.12101289257407
164,BLOCKCHAIN,Alemania,B2B2C,Seed,2020,44,60.20421823296972,268.8800161765273,4.466132508125156,8.618231606665852,NA,39,13,195.86890015149663,14753,100,10,38.256044135196134,3.8256044135196134,30.033464443954628,1.7282605176001904,23.117969451087863,2,63.31518341312827,12,12,73.40451251192904,0,Medio,41.327640768140554
311,criptomonedas,Reino Unido,B2C,Serie A,2021,28,137.30931576688099,919.2573455980547,6.694792268564925,174.74707832456534,41.5052648665342,145,42.3,6240.967083020191,51546,60.164963118710794,54.600132587886215,NA,NA,24.726233533769577,5.339053045173386,19.971706793650014,1,61.39637879345341,22,6,54.429502533354565,3,Muy Alto,11.001744945533574
174,gestion patrimonial,Países Bajos,B2B2C,Serie C,2014,149,6.010584853711748,45.05400466147047,7.495777159463614,4.66025236951365,-43.38414842296024,253,12.9,31.276861540360066,1323402,69.73160788686499,98.5150997251479,502.9310799313566,5.105116691091098,26.587588593428343,3.4857406872592835,15.320530827638233,2,73.4151733647567,9,2,36.061997974228326,0,Medio,42.21474826801568
250,INSURTECH,Suecia,B2B2C,Serie A,2021,133,24.452887030608316,264.6542460916609,10.823026571888477,0.19882880911544026,13.181450094775428,202,28.7,1.4949534519957914,91523,69.8185914435115,178.01666057992048,324.8640822512881,1.8249083046102899,23.507471502859477,0.1,16.922044086256,NA,82.70782875846497,29,1,92.29153943057807,1,Muy Alto,25.905137662775815
33,Préstamos P2P,Países Bajos,B2C,Seed,2020,108,44.51726026548834,267.85359024918364,6.016848041675985,NA,67.834595668468,318,12.3,NA,37943,75.56306297556861,133.68005057208856,658.8407467010466,4.9284896578174084,26.726262302049776,2.2376147665731225,16.48567292240855,NA,95.34321345331144,8,7,100,0,Bajo,57.943090735934675
309,Blockchain,Reino Unido,Marketplace,Serie A,2021,91,19.832150213128063,80.04403262136628,4.03607434197329,2.170796929310358,2.8662488715820587,481,21,23.85491131110284,40536,82.3634197607149,66.81669769604122,232.55457503721138,3.4804859122959897,28.854466092488916,0.1,29.62017058285549,2,82.82359641261519,11,3,94.4600518797807,3,Alto,43.57712777797133
350,Préstamos P2P,Alemania,B2B,Serie A,2017,89,15.960612911760412,172.33227493922652,10.797346937237307,7.037002199364874,NA,359,19.2,79.06744044230196,86025,86.60565656654629,124.9765293939782,452.12855838241984,3.617707745404914,37.251720172657244,1.4884723763397574,21.486469663994104,1,71.08204363146193,2,1,74.4922254043684,1,Alto,29.12159516941756
212,Open Banking,Reino Unido,B2B,Seed,2023,17,1.7591031829208785,16.56680437384142,9.417755896691233,0.8703582057886035,8.407768920023756,0,12.6,51.19754151697667,5170,71.74378455753445,179.4640321935991,649.9498580861087,3.6216162656201054,29.55105421468367,2.330038480251367,16.04279323820301,3,74.78266466667645,4,5,89.22399811016166,0,Bajo,59.94665917940438
10,prestamos p2p,Reino Unido,B2C,Serie A,2017,194,132.33096546986025,726.564669823147,5.4905113647691905,0.1527984088733227,NA,467,8.4,0.7876206642954778,343397,51.49346788093509,10,50.884182814043015,5.0884182814043015,30.039876099165475,0.1,15.226900210982652,0,32.5032581151539,17,3,80.9820991235691,0,Alto,43.01863864529878
45,WealthTech,Estonia,B2B,Serie A,2019,18,3.1572248838374244,36.459647691984955,11.548004666576162,3.2681797597292466,129.55160000617914,0,11.4,181.56554220718036,339358,85.33300381471433,45.12963862315184,197.1679557943583,4.368923878180794,24.453724747253467,1.9019471619426094,13.710824804722117,3,40.00861949673619,4,2,75.3772188432318,2,Medio,50.6003890465945
183,pagos digitales,Estonia,B2B2C,Serie B,2020,25,67.65824626030715,717.8542953634848,10.610004471614957,8.434806529098148,36.12325938913464,321,9.8,337.3922611639259,4122,69.59903056453646,10,50.71157442871481,5.071157442871481,14.859527667884468,5.342194306250333,8.527346694382855,2,46.60599350431796,19,2,68.4732045321987,0,Medio,56.392667749896646
337,PAGOS DIGITALES,Alemania,B2C,Serie B,2016,31,4.802432896755931,54.57892697525785,11.364849472884089,8.51381080814804,112.67225043764972,325,27.1,274.63905832735617,33226,69.73992254848642,84.4928601887668,235.983434625861,2.7929393572267145,29.01499024907178,1.8012001432079374,22.04138815575591,1,57.69168558620718,6,2,80.27269898316389,0,Alto,35.1612135162577
20,Pagos Digitales,Francia,B2C,Serie A,2018,23,4.605772227793316,17.29946524343792,3.756040113978088,39.11840839426782,NA,223,19.6,1700.8003649681661,38030,89.30225336349052,66.12671085507048,378.1499313191061,5.718565560411662,15.527312358088242,1.8350022846882887,33.15061090099236,1,62.59285015284175,6,6,38.21253021933482,0,Medio,57.72898958064616
16,criptomonedas,Reino Unido,B2B,Seed,2016,14,27.77824473351177,142.32012081054884,5.123438222100958,2.5607934035140687,137.53595015359917,346,26.7,182.9138145367192,468402,100,131.54755809298854,682.0940712213787,5.185151903307997,20.889124036288244,1.5994936306755725,0,2,79.38695352521997,9,3,90.77060255812003,0,Bajo,57.15702645946294
317,InsurTech,Reino Unido,B2C,Serie B,2022,75,1.615282386389638,5.347624161667124,3.310643517645076,20.52748513095747,112.11424812106333,104,21.4,273.6998017460996,18111,69.30377385714483,10,22.92284594848752,2.292284594848752,12.799689970851905,0.1,27.85042179405346,2,42.04467372855376,8,13,76.28890324899035,0,Bajo,74.46396696846932
89,PAGOS DIGITALES,Suecia,B2C,Serie A,2020,148,24.495332787064456,138.03575996935763,5.635186146246269,3.708255266773197,121.11053616846777,220,13.2,25.05577882954863,65213,86.00350522705565,144.82179781859952,619.9850856284221,4.281020502210595,40.07245546566516,1.310679499383354,16.04654224823183,1,69.64285622747369,8,11,76.36594792541474,0,Alto,26.94111497607082
269,Pagos Digitales,Suecia,B2B2C,Serie C,2014,13,14.128767028070643,47.52754294276743,3.3638846792746335,20.898372972506245,8.002325029453417,329,21.5,1607.5671517312496,92557,73.51507373797922,75.24043442130994,403.1295560235164,5.357884482247755,48.75057841929174,NA,14.609242583909573,2,15.284413993596388,15,2,62.04108466091578,1,Medio,41.03520527947694
348,INSURTECH,Francia,B2B,Serie B,2017,17,1.0199625137312416,9.649910636345263,9.461044407449663,4.802964827802395,73.57325652279165,260,13,282.5273428119056,11848,54.00588503169071,138.37997378019395,620.6379997371205,4.485027585877106,25.579612536272798,1.141347250171909,24.84541467278545,0,44.62411756426121,2,16,47.96071626959423,0,Medio,56.174158374778926
345,prestamos p2p,Reino Unido,B2B2C,Seed,2015,24,3.0565249186636443,17.607185665210736,5.760524168377742,2.546981660336482,13.951084492308496,284,13.5,106.12423584735342,1520950,71.1457819217126,68.7693371104871,164.723950343981,2.3953110101865605,48.54248807547246,3.499684292337834,25.719833548991378,4,98.51095101708904,20,16,57.46289216160726,1,Muy Alto,16.36866375338286
82,pagos digitales,Reino Unido,Marketplace,Serie A,2015,7,7.6804801634004,89.79141105543371,11.690859053749591,1.8427258739223618,100.7281157073865,157,27.3,263.24655341748024,176799,70.1561565180362,129.0739222065154,601.9182394449543,4.663360570091754,14.69745128754962,0.9082333117483932,5.761536467419381,0,53.374561082964156,10,14,83.92273043248983,0,Medio,41.144266882911325
333,prestamos p2p,Lituania,B2B,Serie B,2016,47,0.9746802516484534,4.631609014077752,4.751926599768922,55.999246126467156,115.47162134878153,18,16.4,1191.4733218397269,43132,58.97120092669523,135.08053609201716,766.9640350977959,5.677827889099717,30.97275681803647,3.984352954978478,20.174904421426426,1,72.71732273923436,5,1,75.18510267552223,2,Medio,50.60973255895078
58,prestamos p2p,Francia,B2C,Seed,2022,347,1.6099101265935656,9.001589857284525,5.591361721744761,0.6549437976206935,159.31903956247442,247,20.1,1.8874461026532956,87588,59.58986527722751,10,30.882823392748833,3.0882823392748833,23.938806598283534,1.3433154997007808,7.677610552970164,1,60.38467129453122,7,10,100,1,Muy Alto,10.436637587845325
170,PRÉSTAMOS P2P,Reino Unido,Marketplace,Seed,2018,24,3.5973208494454547,33.96851285808443,9.442725372500718,6.693212188084219,-15.851336873135196,323,19.1,278.8838411701758,79388,78.27138302667333,63.70602163093293,364.7954023227222,5.726231100037694,8.490101049422776,1.7388209644158565,6.174021033989387,4,70.78978690838889,4,1,56.68448874677469,0,Alto,43.34641330875456
136,INSURTECH,Estonia,B2B2C,Serie A,2023,17,16.25589508839382,175.78798289683033,10.813799052033573,21.775792063222898,-26.247024266537395,367,22.7,1280.9289448954646,45584,60.44221253165563,113.44382372695208,605.4314257065301,5.336839025840163,38.591849726176974,2.540814905358478,15.864802629187727,2,54.435236098357024,20,3,64.8865450846143,0,Medio,49.53764958307147
73,INSURTECH,Francia,Plataforma,Serie A,2019,223,789.1958429013404,3805.1823041213916,4.821594460168853,0.9388221778122435,-42.68211608377874,184,15.1,4.2099649229248595,359222,57.5944565033696,10,29.773087544599548,2.977308754459955,7.24348713012964,2.4562696752325452,4.7174736654493366,0,65.22432408911918,6,2,79.93356306395034,0,Muy Alto,13.773349202238023
